,Unnamed: 0,id,screen_name,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place,user_name,location,description,followers_count,friends_count,listed_count,statuses_count,favourites_count,verified,sentiment,sentimentScore
90,90,1268923316695379969,isuwarrior,Fri Jun 05 15:11:08 +0000 2020,@aqi__x tell us pls https://t.co/hxkCTk6Y3v,tell us pls,0.0,0.0,2.0,0.0,False,,,"Cape Town, South Africa",Na$tYwOrLd🤮,Marcadia,i like braai,1881,2298,4,100960,112490,False,POSITIVE,[0.7027048]
91,91,1281769477407944704,HeyItsJuji,Sat Jul 11 01:57:12 +0000 2020,@aqi__x Shukraan Aqilaaaaaah 💕🥰🥰,Shukraan Aqilaaaaaah,0.0,0.0,0.0,1.0,,,,"Cape Town, South Africa",tired boi,,"Disclaimer: Sometimes NSFW content  |  
#BlackLivesMatter #StopGBV",839,235,0,11865,18666,False,NEUTRAL,[0.59381026]
92,92,1268881700282605571,isuwarrior,Fri Jun 05 12:25:46 +0000 2020,@aqi__x @danielsunss you stopped bcz he deactivated pls.,stopped bcz deactivated pls,0.0,0.0,16.0,0.0,,,danielsunss,"Cape Town, South Africa",Na$tYwOrLd🤮,Marcadia,i like braai,1881,2298,4,100971,112490,False,NEGATIVE,[0.13263705]
93,93,1259728281689100289,the1KyleScheep1,Mon May 11 06:13:21 +0000 2020,@aqi__x It’s fine like you https://t.co/nv1sng1fpS,Its fine like,0.4166666666666667,0.5,0.0,0.0,False,,,"Parow, South Africa",K-nonymous,"The Netherealm, Outworld","Similar but different, born in the early 90’s",173,1636,0,5949,8808,False,POSITIVE,[0.9492309]
94,94,1253600995386540033,ashrafgeorge7,Fri Apr 24 08:25:42 +0000 2020,@aqi__x Butterscotch latte,Butterscotch latte,0.0,0.0,0.0,0.0,,,,"Elsies River, South Africa",ASHRAF7 WP,cape town,"I spend more money on my car than myself, I swear a drug addiction would have been cheaper",81,435,4,1791,768,False,POSITIVE,[0.93153465]
95,95,1284494339167662081,saltmaamz,Sat Jul 18 14:24:49 +0000 2020,@hazygems should never have gotten my license 💔😔,never gotten license,0.0,0.0,1.0,0.0,,,hazygems,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEGATIVE,[0.2325533]
96,96,1253599786974023680,saltmaamz,Fri Apr 24 08:20:54 +0000 2020,this is where I’m going on the 1st of May after boeka. SOMEONE STOP ME I DARE YOU. https://t.co/cIWy78449O,Im going st May boeka SOMEONE STOP ME I DARE YOU,0.0,0.0,3.0,1.0,False,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEUTRAL,[0.51604575]
97,97,1263949796232105989,Liam_Cue,Fri May 22 21:48:09 +0000 2020,@aqi__x 😒😒😒 still not over the fact you hit the transfer market for someone else and I got stuck with Ronald,still fact hit transfer market someone else I got stuck Ronald,0.0,0.0,0.0,0.0,,,,"Cape Town, South Africa",Liampie,"Cape Town, South Africa",DJ|| Always up for a chat and laughter. A sheep in Lion skin. I don't want to be right. I don't take myself seriously,3160,3935,15,69786,150944,False,NEGATIVE,[0.06065017]
98,98,1263948195731816454,Liam_Cue,Fri May 22 21:41:47 +0000 2020,"Yoh.. guys to think when I was on UWC. My friends and I use to drik Dums and have like a speaker move... Since I was always hungry I use to charge people in the CAF for their song requests so that I can buy me a dyt. 
I miss those days. 
@aqi__x being my dums partner &amp; dinge",Yoh.. guys think I UWC My friends I use drik Dums like speaker move ... Since I always hungry I use charge people CAF song requests I buy dyt I miss days dums partner amp dinge,0.0,0.0,15.0,1.0,,,,"Cape Town, South Africa",Liampie,"Cape Town, South Africa",DJ|| Always up for a chat and laughter. A sheep in Lion skin. I don't want to be right. I don't take myself seriously,3160,3935,15,69786,150944,False,NEGATIVE,[0.21578294]
99,99,1249115457304608769,saltmaamz,Sat Apr 11 23:21:47 +0000 2020,my photos go unnoticed. 🙃 https://t.co/HAmpYcYZMr,photos go unnoticed,-0.2,0.6,1.0,0.0,False,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,POSITIVE,[0.8464128]
100,100,1253575052324474880,Seattlecoffeeco,Fri Apr 24 06:42:37 +0000 2020,6 days to go until we open in our @FreshstopSA stores! We’re so looking forward to seeing you! ✨☕️,days go open stores Were looking forward seeing,0.0,0.5,131.0,20.0,,,FreshstopSA,,Seattle Coffee Co.,South Africa,☕️ The Way You Like It 📍 South Africa https://t.co/PGJzGj1V4P,5381,1159,32,10298,8167,False,POSITIVE,[0.9004922]
101,101,1288506261798084614,saltmaamz,Wed Jul 29 16:06:46 +0000 2020,"today I got told I look VERY ugly without make up 🌝. so here I am , you know. wearing make up 😳💀 https://t.co/ugCQeLnM58",today I got told I look VERY ugly without make I know wearing make,-0.91,1.0,119.0,12.0,False,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEGATIVE,[0.33393708]
102,102,1281423710768058371,saltmaamz,Fri Jul 10 03:03:15 +0000 2020,not Luqmaan fighting the julle demons at 5am😔,Luqmaan fighting julle demons,0.0,0.0,2.0,0.0,,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEUTRAL,[0.4660894]
103,103,1262703206158807040,Eesaa_allie,Tue May 19 11:14:38 +0000 2020,@aqi__x @ImaadGvr Your soul please https://t.co/2Rwu8zlDL9,Your soul please,0.0,0.0,0.0,0.0,False,,ImaadGvr,"Cape Town, South Africa",God of Thunder,Cape Town,Bring me Thanos,449,720,5,12743,19449,False,POSITIVE,[0.76835996]
104,104,1281723881322094598,luqmom,Fri Jul 10 22:56:01 +0000 2020,@M_Ameen_Shaik @aqi__x CEO of talking to himself,CEO talking,0.0,0.0,1.0,0.0,,,M_Ameen_Shaik,"Cape Town, South Africa",ye oroit son?,"Cape Town, South Africa","Your friendly neighborhood photographer.
And gatmaaker.

Straight, 22 y/o 1.77m.

I can't spell

Can I get a hoiyaa in the chat.",2746,990,6,58918,41449,False,POSITIVE,[0.7224331]
105,105,1288515815806054402,saltmaamz,Wed Jul 29 16:44:44 +0000 2020,"@bobsyouruncleCP lmao , ain’t no thang but a chicken wang💀",lmao aint thang chicken wang,0.0,0.975,1.0,0.0,,,bobsyouruncleCP,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEUTRAL,[0.68564343]
106,106,1288507186008727555,bobsyouruncleCP,Wed Jul 29 16:10:27 +0000 2020,@aqi__x Whoever told you that is a poes.,Whoever told poes,0.0,0.0,1.0,0.0,,,,"Cape Town, South Africa",Mac Millers doppelganger 👀😤,"Cape Town, South Africa",tsak. 🙃🖕,200,1467,0,7138,16947,False,NEUTRAL,[0.6637561]
107,107,1268877492200275970,saltmaamz,Fri Jun 05 12:09:03 +0000 2020,@danielsunss yeah I have been. I’m not gonna lie. But I’m not fighting with you on the tl. and I’ve stopped.,yeah I Im gon na lie But Im fighting tl Ive stopped,0.0,0.0,0.0,1.0,,,danielsunss,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEGATIVE,[0.20266646]
108,108,1253420105263837185,saltmaamz,Thu Apr 23 20:26:55 +0000 2020,SA influenzas / “celebs” are really not funny hey 😭. they’re so gawddamn cringe 😭,SA influenzas celebs really funny hey theyre gawddamn cringe,0.25,1.0,60.0,5.0,,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,POSITIVE,[0.89362395]
109,109,1253666921020604423,ashrafgeorge7,Fri Apr 24 12:47:40 +0000 2020,"@aqi__x Finally someone said it
Even in person they try to be funny so much
Repeating jokes or things they want to brag about",Finally someone said itEven person try funny muchRepeating jokes things want brag,0.125,1.0,0.0,0.0,,,,"Elsies River, South Africa",ASHRAF7 WP,cape town,"I spend more money on my car than myself, I swear a drug addiction would have been cheaper",81,435,4,1791,768,False,POSITIVE,[0.81741375]
110,110,1264161384876716032,Liam_Cue,Sat May 23 11:48:55 +0000 2020,Take your pie and waai. https://t.co/BTdUt4zjG1,Take pie waai,0.0,0.0,0.0,0.0,False,,,"Cape Town, South Africa",Liampie,"Cape Town, South Africa",DJ|| Always up for a chat and laughter. A sheep in Lion skin. I don't want to be right. I don't take myself seriously,3160,3935,15,69786,150944,False,POSITIVE,[0.8560697]
111,111,1288516288252444672,bobsyouruncleCP,Wed Jul 29 16:46:37 +0000 2020,@aqi__x Aweh who cares what they say right,Aweh cares say right,0.2857142857142857,0.5357142857142857,0.0,0.0,,,,"Cape Town, South Africa",Mac Millers doppelganger 👀😤,"Cape Town, South Africa",tsak. 🙃🖕,200,1467,0,7138,16947,False,POSITIVE,[0.73090225]
112,112,1268893837537181696,keishafelix_,Fri Jun 05 13:14:00 +0000 2020,Still interacting with abusers on the tl for what😭?,Still interacting abusers tl,0.0,0.0,71.0,14.0,,,,,keisha,"Cape Town, South Africa",,1592,650,8,28708,29530,False,NEGATIVE,[0.3988716]
113,113,1281632895736647680,saltmaamz,Fri Jul 10 16:54:28 +0000 2020,"maybe , just maybe , it’s time I forgave him. not for my sake or for his. but for the sake of Allah 😔❤️. 
making duah my heart heals and it finds contentment insha Allah ❤️",maybe maybe time I forgave sake sake Allah making duah heart heals finds contentment insha Allah,0.0,0.0,6.0,1.0,,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,POSITIVE,[0.8650873]
114,114,1263948525957677063,saltmaamz,Fri May 22 21:43:06 +0000 2020,Upper caf was where it was. I’ve never been able to be as rude on the table since. 😔 https://t.co/WctZdwXBX7,Upper caf Ive never able rude table since,-0.18333333333333326,0.4083333333333334,5.0,1.0,False,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEGATIVE,[0.1263617]
115,115,1262704404781826048,Eesaa_allie,Tue May 19 11:19:24 +0000 2020,@aqi__x Your request is denied,Your request denied,0.0,0.0,0.0,0.0,,,,"Cape Town, South Africa",God of Thunder,Cape Town,Bring me Thanos,449,720,5,12743,19449,False,NEGATIVE,[0.3765692]
116,116,1281676455936700416,luqmom,Fri Jul 10 19:47:34 +0000 2020,@aqi__x G R O W T H ❤️❤️❤️❤️❤️❤️❤️❤️,G R O W T H,0.0,0.0,0.0,1.0,,,,"Cape Town, South Africa",ye oroit son?,"Cape Town, South Africa","Your friendly neighborhood photographer.
And gatmaaker.

Straight, 22 y/o 1.77m.

I can't spell

Can I get a hoiyaa in the chat.",2746,990,6,58918,41449,False,NEUTRAL,[0.67451227]
117,117,1264161664766705665,saltmaamz,Sat May 23 11:50:02 +0000 2020,I miss hearing you say this 😭 esp on the dums table 😭. https://t.co/N527tOfBuL,I miss hearing say esp dums table,0.0,0.0,1.0,1.0,False,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEGATIVE,[0.18536195]
118,118,1249146817356484610,saltmaamz,Sun Apr 12 01:26:23 +0000 2020,@ShakiiraHarris it really be like that 😭😭😭😭,really like,0.2,0.2,1.0,0.0,,,ShakiiraHarris,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,POSITIVE,[0.7171279]
119,119,1264165448679030784,saltmaamz,Sat May 23 12:05:04 +0000 2020,@Liam_Cue has to be one of us 🤣,one us,0.0,0.0,1.0,0.0,,,Liam_Cue,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEUTRAL,[0.6032963]
120,120,1262702926360969216,saltmaamz,Tue May 19 11:13:32 +0000 2020,"@Eesaa_allie @ImaadGvr Yes , yes I would actually 😔",Yes yes I would actually,0.0,0.1,0.0,0.0,,,"Eesaa_allie, ImaadGvr",,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,POSITIVE,[0.9179357]
121,121,1281721609359962113,M_Ameen_Shaik,Fri Jul 10 22:46:59 +0000 2020,@aqi__x Mb the brah has 500 followers and has 24k tweets auj😭😭😭😭😭,Mb brah followers k tweets auj,0.0,0.0,1.0,0.0,,,,,meeno,"Cape Town, South Africa","19|UCT BSc Construction Studies| Shaik Shots📸| I'm problematic, don't follow me",1020,477,4,6566,3175,False,NEUTRAL,[0.6654805]
122,122,1259725134090338305,saltmaamz,Mon May 11 06:00:51 +0000 2020,yes I’m holding my stomach so you don’t see how much I’ve picked up 💀😚🦋. https://t.co/g5GtMwIVAj,yes Im holding stomach dont see much Ive picked,0.2,0.2,243.0,13.0,False,,,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,NEGATIVE,[0.14505446]
123,123,1249146179532787712,ShakiiraHarris,Sun Apr 12 01:23:51 +0000 2020,@aqi__x So do my efforts 🙂🙂🙂,So efforts,0.0,0.0,1.0,0.0,,,,"Cape Town, South Africa",sour cream & onion pringles,South Africa,23. im the elachi you’ll bite into just as the curry starts to get lekker. tweets are for twitter. hou vir jou in.,1664,1662,9,14168,26696,False,NEUTRAL,[0.64028]
124,124,1284498040729022467,ashrafgeorge7,Sat Jul 18 14:39:32 +0000 2020,@aqi__x @hazygems There's always an exception to the rule,There 's always exception rule,0.0,0.0,1.0,0.0,,,hazygems,"Elsies River, South Africa",ASHRAF7 WP,cape town,"I spend more money on my car than myself, I swear a drug addiction would have been cheaper",81,435,4,1791,768,False,POSITIVE,[0.83801806]
125,125,1264166839774588929,Liam_Cue,Sat May 23 12:10:36 +0000 2020,@aqi__x 😤😤 but don't judge me. I was slatting Milo's left right and centre,n't judge I slatting Milo 's left right centre,0.14285714285714285,0.26785714285714285,0.0,0.0,,,,"Cape Town, South Africa",Liampie,"Cape Town, South Africa",DJ|| Always up for a chat and laughter. A sheep in Lion skin. I don't want to be right. I don't take myself seriously,3160,3935,15,69786,150944,False,NEGATIVE,[0.39467287]
126,126,1262703660909371392,saltmaamz,Tue May 19 11:16:27 +0000 2020,@Eesaa_allie ima give my soul for a carton only 🙄,ima give soul carton,0.0,0.0,0.0,0.0,,,Eesaa_allie,,aqilah 🤍,cpt / sa 🇿🇦,21 years of constantly being taken for a poes 🥵😍🥰♥️✨🌻🌸☀️💦❄️🌹💖💝💞,3798,367,3,43965,3633,False,POSITIVE,[0.82575876]
127,127,1264163567537983488,Liam_Cue,Sat May 23 11:57:36 +0000 2020,@aqi__x I'm not sure if it was baby shaak but I remember I was talking so much trash on the table that I once told someone for a Muslim you vrieting alot of vark on this table ne.. yoh I felt so sleg afterwards that I had to apologize afterwards,I 'm sure baby shaak I remember I talking much trash table I told someone Muslim vrieting alot vark table ne.. yoh I felt sleg afterwards I apologize afterwards,0.35,0.5444444444444444,2.0,0.0,,,,"Cape Town, South Africa",Liampie,"Cape Town, South Africa",DJ|| Always up for a chat and laughter. A sheep in Lion skin. I don't want to be right. I don't take myself seriously,3160,3935,15,69786,150944,False,NEUTRAL,[0.6205359]
128,128,1281425735811465222,luqmom,Fri Jul 10 03:11:17 +0000 2020,@aqi__x Don't https://t.co/22VrDXGVwc,Do n't,0.0,0.0,1.0,0.0,False,,,"Cape Town, South Africa",ye oroit son?,"Cape Town, South Africa","Your friendly neighborhood photographer.
And gatmaaker.

Straight, 22 y/o 1.77m.

I can't spell

Can I get a hoiyaa in the chat.",2746,990,6,58918,41449,False,NEGATIVE,[0.26081008]
129,129,1286705807753490433,LisaTingChong,Fri Jul 24 16:52:25 +0000 2020,"Dusk, 2020
.
.
.

#dusk #blue #yellow #orange #sky #ocean #mountain #nature #freshair #sunlight #walk #campsbay capetown #southafrica #rsa_minimal #gratefulforthesemoments @ Camps Bay, Western Cape, South Africa https://t.co/n59MmkWekk",Dusk ... capetown Camps Bay Western Cape South Africa,0.0,0.0,0.0,0.0,False,"dusk, blue, yellow, orange, sky, ocean, mountain, nature, freshair, sunlight, walk, campsbay, southafrica, rsa_minimal, gratefulforthesemoments",,"Cape Town, South Africa",Lisa Ting Chong,"Cape Town, South Africa",Dynamite comes in small packages.,206,212,4,872,385,False,POSITIVE,[0.8138232]
130,130,1272799832386781184,Hans_de_Ridder,Tue Jun 16 07:55:02 +0000 2020,#soloride #freshair #wearingamask #mtbride to get the day started #braaitime🔥 (Visited a special on route spot ❤️💍) @ Constantia Green-belt https://t.co/vNcaQ7hw2S,get day started Visited special route spot Constantia Green-belt,0.35714285714285715,0.5714285714285714,0.0,0.0,False,"soloride, freshair, wearingamask, mtbride, braaitime",,"Cape Town, South Africa",Hans de Ridder,Cape Town,Athlete in training and challenged by gravity. Providing event solutions in the sporting industry www. https://t.co/3Sbt94mrCS,814,1038,18,5527,375,False,POSITIVE,[0.84375346]
131,131,1258711345144397824,VanSR,Fri May 08 10:52:25 +0000 2020,"Lockdown permitted outdoors exercise. Fresh air. Healthy bodies. Healthy minds. #lockdown sa #exercise #freshair #healthylifestyle @ Cape Town, Western Province, South Africa https://t.co/RO19uiXxAm",Lockdown permitted outdoors exercise Fresh air Healthy bodies Healthy minds sa Cape Town Western Province South Africa,0.325,0.375,0.0,0.0,False,"lockdown, exercise, freshair, healthylifestyle",,"Cape Town, South Africa",Vanessa Sharon Reid,"Cape Town, South Africa",Live life - love life. Thinks Dexter is the ideal man and I believe animals should rule the planet. Blue is the colour - CHELSEA FC #CFC  DOB,283,304,15,4485,35,False,POSITIVE,[0.879179]
132,132,1248937654730842113,mattleibow,Sat Apr 11 11:35:15 +0000 2020,Just a regular software engineer on the job. #lockdownlife #work #play #freshair https://t.co/Xoi9DlPC0z https://t.co/6T04bBvw3e,Just regular software engineer job,0.0,0.07692307692307693,36.0,0.0,False,"lockdownlife, work, play, freshair",,"Cape Town, South Africa",Matthew Leibowitz,"Cape Town, South Africa","A coding addict. Coding is my job, hobby and reading material. I think I can read code better than a book 🤓 SkiaSharp is my baby. (opinions are my own)",1828,1328,38,10018,13852,False,NEUTRAL,[0.50891876]
133,133,1252951624122761216,07georgiarose,Wed Apr 22 13:25:20 +0000 2020,I’m so desperate for yard time I might actually hike Lions Head after this #lockdown #Capetown #Lionshead #exercise #freshair #iliveinabox,Im desperate yard time I might actually hike Lions Head,-0.3,0.55,26.0,0.0,,"lockdown, Capetown, Lionshead, exercise, freshair, iliveinabox",,"Cape Town, South Africa",Georgia Rose,"Cape Town, South Africa",Official cast member of #belowdecksailing on @BravoTV Also a singer,7575,99,14,331,395,False,NEUTRAL,[0.55824494]
135,135,1263021982318198784,Laniedk,Wed May 20 08:21:21 +0000 2020,"Lion’s Head on a Saturday morning.  

Missing this mountain and the beautiful views it offers.
.
.
.
.
.
.
#lionshead #hike #mountain #freshair #peace #views #capetown #southafrica #lockdown… https://t.co/C17ZaMJK7k",Lions Head Saturday morning Missing mountain beautiful views offers ... ...,0.25,0.35000000000000003,1.0,0.0,False,"lionshead, hike, mountain, freshair, peace, views, capetown, southafrica, lockdown",,,Lianie,"Cape Town, South Africa","Loves sleep, swimming and sushi. An artist and writer in the making. Dislikes cheesecake.",390,890,27,5802,382,False,NEGATIVE,[0.20059949]
136,136,1279354236254523392,Aggie_Patience,Sat Jul 04 09:59:53 +0000 2020,#freshair #relaxation #muizenberg #excercise @ Surfers Corner https://t.co/LmdG1u28mL,Surfers Corner,0.0,0.0,0.0,0.0,False,"freshair, relaxation, muizenberg, excercise",,"Cape Town, South Africa",achmat🇿🇦,"Cape town, south africa","Love the stormers, Man utd fan and supports the Ferrari F1 team",52,139,1,2017,1705,False,POSITIVE,[0.76158625]
137,137,1267169375909445632,BH_Christensen,Sun May 31 19:01:36 +0000 2020,A sense of freedom #FreshAir https://t.co/skLS8UUghU,A sense freedom,0.0,0.0,0.0,0.0,False,FreshAir,,Grand Cafe and Beach,Bianca,"Cape Town, South Africa",,21,51,0,14,15,False,POSITIVE,[0.7175814]
138,138,1288916815763177474,lesego_seloane_,Thu Jul 30 19:18:10 +0000 2020,"I really enjoyed tonight's EnviroChat.

#Pietermaritzburg #LandfillSiteFire #AirPollution #EnviroChatWithLesego #EnviroChat #environmental #COVID19 https://t.co/z1mX6fspcA",I really enjoyed tonight 's EnviroChat,0.5,0.7,3.0,0.0,False,"Pietermaritzburg, LandfillSiteFire, AirPollution, EnviroChatWithLesego, EnviroChat, environmental, COVID19",,"Johannesburg, South Africa",IG:lesego_seloane,Johannesburg,"Director @RonewaCreations Landscaper, Leader and Believer  
#LoveYourSurroundings #IAmLesegoSeloane",504,888,7,3816,4058,False,POSITIVE,[0.9726052]
139,139,1245964583002673152,vojafakude,Fri Apr 03 06:41:20 +0000 2020,@Aqi_Musab @stolencarRSA @Christian_0510 iyoooooowe https://t.co/RrT8c2Klkl,iyoooooowe,0.0,0.0,0.0,0.0,False,,"Aqi_Musab, stolencarRSA","Soweto, South Africa",Sandile Fakude,Johannesburg,Sandile Fakude. . . its just me. . . living each day twice as tomorrow is never guaranteed.,1110,893,1,6269,10817,False,NEUTRAL,[0.59381026]
140,140,1277294707102580736,AceoTheBest,Sun Jun 28 17:36:03 +0000 2020,@ftblben__ @aqi__x You know mos 😏,You know mos,0.0,0.0,0.0,0.0,,,,"Roodepoort, South Africa",⚡Mphile Khumalo ⚡,South Africa,"IG: unlce.aceo
-
¶
Prayer🙏🏾
¦
/
Patience 💆🏾‍♂️
¦
/
Progress 💯

           Car Fanatic 🔌😉 
         🇿🇦",77,286,0,487,2741,False,NEUTRAL,[0.49415618]
141,141,1256225250808864772,thato_kashe,Fri May 01 14:13:33 +0000 2020,"Covid 19 did not break anything.

It only exposed that which was already broken.

We should not waste this opportunity to fix it.

It might be our last..

#youpayitforward #peoplematter #economy #poverty #health #education #equality #housing #sanitation #employment #cleanair https://t.co/QExinqV2wZ",Covid break anything.It exposed already broken.We waste opportunity fix it.It might last..,-0.1,0.03333333333333333,5.0,2.0,False,"youpayitforward, peoplematter, economy, poverty, health, education, equality, housing, sanitation, employment, cleanair",,"Randburg, South Africa",Thato_Kashe,Hlohlolwane RSA Free State,Music Composer / Producer / Multi Instrumentalist / Live Mixing Sound Engineer @RuraLREC🔴rds.             bookings ☎️062 513 5167 email: farmboybass@gmail.com,3245,4975,1,6657,52420,False,NEGATIVE,[0.11033872]
142,142,1247457934113673218,Oyama_Dyosiba,Tue Apr 07 09:35:22 +0000 2020,"Don't let the lockdown infect your mind!!! Read, exercise, eat well-that means keep your diet in check. And don't forget to pray. ❤️❤️ #Day12OfLockdown  #covid19 #coronavirus #isolated #freshair #lockdown #fashion #stilllookcutetho https://t.co/W5Mh8n2cx6",Do n't let lockdown infect mind Read exercise eat well-that means keep diet check And n't forget pray,0.0,0.0,4.0,0.0,False,"Day12OfLockdown, covid19, coronavirus, isolated, freshair, lockdown, fashion, stilllookcutetho",,"Roodepoort, South Africa",Oyama Dyosiba,"Johannesburg, South Africa",Award Winning Entrepreneur | Creative| Fashion | Events Management | @zaharasa manager | Founder: Amayo Management |Actor | @gq Best Dressed 🏆,2443,873,24,8384,30130,False,POSITIVE,[0.8400296]
143,143,1279386498505334790,69BlackWolves,Sat Jul 04 12:08:05 +0000 2020,"Isolation is causing havoc....missing the #outdoors, #cycling, #freshair, #dogsbarcking while cycling and #exploring the #neighborhood.",Isolation causing havoc ... .missing cycling,0.0,0.0,0.0,0.0,,"outdoors, cycling, freshair, dogsbarcking, exploring, neighborhood",,"Edenvale, South Africa",Cisco ♑️,"Johannesburg, South Africa ",I have been close to hell and survived; now I enjoy life; drinks & good food with amazing friends || My demons are mine!! || The one I feed!!,1453,1085,57,22960,9615,False,NEGATIVE,[0.01857737]
144,144,1257977861031542788,69BlackWolves,Wed May 06 10:17:48 +0000 2020,"On a road to nowhere......

#mtb #mtblife #mtblifestyle #cannondale #cannondalemtb #lockdown #lockdownsa #sun #freshair with a mask! @ Edenvale, Gauteng, South Africa https://t.co/pxDsSYJlWD",On road nowhere ... ... mask Edenvale Gauteng South Africa,0.0,0.0,0.0,1.0,False,"mtb, mtblife, mtblifestyle, cannondale, cannondalemtb, lockdown, lockdownsa, sun, freshair",,"Edenvale, South Africa",Cisco ♑️,"Johannesburg, South Africa ",I have been close to hell and survived; now I enjoy life; drinks & good food with amazing friends || My demons are mine!! || The one I feed!!,1453,1085,57,22960,9615,False,NEUTRAL,[0.49355596]
145,145,1284535896767901696,Ra2_K,Sat Jul 18 17:09:57 +0000 2020,Always chasing sunshine #girlswhohike #Saturdaywalks #sunshine #freshair https://t.co/dHiUJr9twB,Always chasing sunshine,0.0,0.0,14.0,1.0,False,"girlswhohike, Saturdaywalks, sunshine, freshair",,"Sandton, South Africa",Lerato Kgatla,,"Born leader, Explorer, Traveler, Motivational speaker @ heart, Eternal optimist. The universe is my castle and responds mutually to my desires",595,1003,0,202,129,False,POSITIVE,[0.80227256]
146,146,1274559934605283334,kofiamegah,Sun Jun 21 04:29:03 +0000 2020,"Immunological angle to the #AirPollution and #VitaminD deficiency nexus in #COVID19 transmission
https://t.co/4P8PA9Xc6A",Immunological angle deficiency nexus transmission,0.0,0.0,12.0,6.0,False,"AirPollution, VitaminD, COVID19",,"Central, Ghana",Kofi Amegah,"Cape Coast, Ghana","Epidemiologist @UCCGH_Official 
Lead @GhanaAQ
Lead @AmegahLab
#PublicHealth #Nutrition #EnvironmentalHealth  #AirPollution #DataScience",412,282,5,1984,2505,False,NEUTRAL,[0.68188965]
147,147,1274557028128772096,kofiamegah,Sun Jun 21 04:17:30 +0000 2020,"#AirPollution exposure and #VitaminD deficiency nexus in #COVID19 transmission
https://t.co/4NiOIUasb0",exposure deficiency nexus transmission,0.0,0.0,3.0,0.0,False,"AirPollution, VitaminD, COVID19",,"Central, Ghana",Kofi Amegah,"Cape Coast, Ghana","Epidemiologist @UCCGH_Official 
Lead @GhanaAQ
Lead @AmegahLab
#PublicHealth #Nutrition #EnvironmentalHealth  #AirPollution #DataScience",412,282,5,1984,2505,False,NEUTRAL,[0.69525135]
